Textbox53,Textbox55,Textbox3,Textbox57,Textbox59,Textbox63,Textbox65,Textbox67,Textbox69,Textbox77,Textbox73,Textbox75,Textbox79,Textbox23,Textbox100,hoteldate,Occ,xoption,Arr,Comp,House,Indiv,Group,Occ_perct,RoomRev,Avg,Dep,OOO,Ad_Ch,Textbox86,Textbox6,Textbox87,Textbox88,Textbox89,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox9,Textbox127,Textbox7,Textbox128,Textbox129,Textbox130,Textbox131,Textbox132,Textbox133,Textbox134,Textbox135,Textbox136,Textbox137,Textbox138,Textbox113,Textbox99,xoption1,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,Textbox144,Textbox145,Textbox146,Textbox147,Textbox148,Textbox149
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,01-nov-2025 sáb,114,3,32,0,1,114,0,"84,44","15 553,34","136,43",13,0,190,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,02-nov-2025 dom,101,0,35,0,0,101,0,"74,81","12 459,28","123,36",48,0,166,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,03-nov-2025 seg,101,0,47,0,0,95,6,"74,81","11 423,39","113,10",47,0,156,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,04-nov-2025 ter,102,0,27,0,0,96,6,"75,56","11 010,89","107,95",26,0,154,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,05-nov-2025 qua,121,0,40,0,0,115,6,"89,63","12 516,51","103,44",21,0,185,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,06-nov-2025 qui,128,0,49,0,0,112,16,"94,81","15 843,67","123,78",42,0,209,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Histórico,07-nov-2025 sex,128,0,34,0,0,117,11,"94,81","15 987,08","124,90",34,0,210,795,3,264,0,1,750,45,"84,13","94 794,16","119,24",231,0,1270,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,08-nov-2025 sáb,124,0,42,0,0,114,10,"91,85","15 687,54","126,51",46,0,196,1893,0,590,0,0,1719,174,"60,97","233 320,18","123,25",680,0,2916,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,09-nov-2025 dom,123,0,62,0,0,123,0,"91,11","16 427,64","133,56",63,0,163,1893,0,590,0,0,1719,174,"60,97","233 320,18","123,25",680,0,2916,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
Data,Ocup,Opção,Cheg,Oferta/Uso Interno,Deduz. Individ.,Deduz. Grupos,% Ocup.,Receita Quartos,Preço Médio,Saídas,Quartos FdS,Adul. / Cri.,novembro,Previsão,10-nov-2025 seg,130,0,38,0,0,130,0,"96,30","20 120,44","154,77",31,0,163,1893,0,590,0,0,1719,174,"60,97","233 320,18","123,25",680,0,2916,Total nov,2688,3,854,0,1,2469,219,"66,37","328 114,33","122,07",911,0,4186,Total,4488,94,1422,0,1,4201,287,"36,14","534 221,90","119,03",1505,0,7664
